model,bandwidth_mbps,cpu_load_target,strategy,repeats,actual_warmup_runs,split_nodes,edge_node_count,cloud_node_count,estimated_total_ms,actual_total_mean_ms,actual_total_std_ms,edge_actual_mean_ms,edge_actual_std_ms,transmission_actual_mean_ms,transmission_actual_std_ms,cloud_actual_mean_ms,cloud_actual_std_ms,payload_bytes_mean,payload_bytes_std,cpu_load_avg,cpu_load_min,cpu_load_max
googlenet,1000.0,30.0,pure_cloud,10,2,__input__,1,197,24.349895999728417,29.248589999991736,4.065487018912884,0.2839999999878273,0.0952321491005365,12.582109999965496,2.6994661469887298,16.382480000038413,2.038281864602733,602112.0,0.0,34.308133971291824,10.6,98.0
googlenet,0.5,60.0,dsl,10,2,,198,0,117.75154000013117,73.62749000000122,15.507339178488888,73.62749000000122,15.507339178488888,0.0,0.0,0.0,0.0,0.0,0.0,87.22857142857143,71.3,98.1
googlenet,0.5,60.0,pure_edge,10,2,,198,0,117.75154000013117,61.012909999999465,4.750641992964665,61.012909999999465,4.750641992964665,0.0,0.0,0.0,0.0,0.0,0.0,87.0875,71.3,98.1
googlenet,0.5,60.0,pure_cloud,10,2,__input__,1,197,9653.324999999728,9669.728449999997,3.654593800528755,0.2849499999967975,0.042368417209348475,9648.24792000005,4.41002718932997,21.195579999948677,1.7972290912303752,602112.0,0.0,60.83080357142858,27.6,98.5
googlenet,1.0,60.0,dsl,10,2,,198,0,117.75154000013117,109.61423000001105,32.27403748654398,109.61423000001105,32.27403748654398,0.0,0.0,0.0,0.0,0.0,0.0,61.11548672566373,27.6,99.4
googlenet,1.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,128.2751200000007,32.2769755942054,128.2751200000007,32.2769755942054,0.0,0.0,0.0,0.0,0.0,0.0,61.61310043668123,27.6,99.8
googlenet,1.0,60.0,pure_cloud,10,2,__input__,1,197,4836.428999999728,4852.330400000017,7.220865544425127,0.3211600000099679,0.08263877487505171,4831.135999999947,6.371455488679559,20.873240000059923,2.5095259929914127,602112.0,0.0,61.040059347181,27.6,99.8
googlenet,5.0,60.0,dsl,10,2,,198,0,117.75154000013117,108.83447999999589,33.367526295659864,108.83447999999589,33.367526295659864,0.0,0.0,0.0,0.0,0.0,0.0,61.27235294117646,27.6,100.0
googlenet,5.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,86.54582999996592,13.479341913138947,86.54582999996592,13.479341913138947,0.0,0.0,0.0,0.0,0.0,0.0,61.47865497076022,27.6,100.0
googlenet,5.0,60.0,pure_cloud,10,2,__input__,1,197,982.9121999997284,1008.515220000038,22.346549549674776,0.46756000001551,0.2678298141380019,986.2300299999674,18.811583399364963,21.817630000055033,4.333925826191155,602112.0,0.0,61.26115702479337,27.6,100.0
googlenet,10.0,60.0,dsl,10,2,,198,0,117.75154000013117,72.83801000000949,5.651735368011367,72.83801000000949,5.651735368011367,0.0,0.0,0.0,0.0,0.0,0.0,61.291483516483495,27.6,100.0
googlenet,10.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,83.53574000001345,22.17442494037381,83.53574000001345,22.17442494037381,0.0,0.0,0.0,0.0,0.0,0.0,61.48579234972675,27.6,100.0
googlenet,10.0,60.0,pure_cloud,10,2,__input__,1,197,501.2225999997284,510.8072600000128,5.481198296445089,0.3131499999767584,0.0763658045885717,491.1137900000085,5.730015829618513,19.380320000027496,1.5693409627164872,602112.0,0.0,61.29814814814813,27.6,100.0
googlenet,20.0,60.0,dsl,10,2,,198,0,117.75154000013117,76.51143999997885,11.361871272647901,76.51143999997885,11.361871272647901,0.0,0.0,0.0,0.0,0.0,0.0,61.43421052631577,27.6,100.0
